policy,step,case,donor_step,message,accepted,before,after
internal,0,F01_Tom,-1,"{""coordinate"": 0, ""minus"": -0.9166455272851319, ""plus"": -1.0658895419109746, ""signature"": ""40c15a8e9c408420cf716a8be814f38853797fba29fdb2c5b9447cf16f81ef33"", ""source"": ""b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4"", ""step"": 0}",1,b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4,62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5
external_matched,0,F01_Tom,0,"{""coordinate"": 0, ""minus"": -0.9166455272851319, ""plus"": -1.0658895419109746, ""signature"": ""40c15a8e9c408420cf716a8be814f38853797fba29fdb2c5b9447cf16f81ef33"", ""source"": ""b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4"", ""step"": 0}",1,b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4,62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5
internal,1,F03_Tom,-1,"{""coordinate"": 1, ""minus"": -0.7141460693283243, ""plus"": -0.94236943563852, ""signature"": ""ae6805fc0c45cbd77946c13e6b10bb322079f8998bcea7297b21e45842c02afd"", ""source"": ""62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5"", ""step"": 1}",1,62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5,82efa3cc1631bd13c5a664803100af543bfc29f21fbb273279b342f87dbb8bd5
external_matched,1,F03_Tom,1,"{""coordinate"": 1, ""minus"": -0.7141460693283243, ""plus"": -0.94236943563852, ""signature"": ""ae6805fc0c45cbd77946c13e6b10bb322079f8998bcea7297b21e45842c02afd"", ""source"": ""62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5"", ""step"": 1}",1,62f2a8563214742f013a3291ea622846e2dcf31d630c1aef2ca426d67af62db5,82efa3cc1631bd13c5a664803100af543bfc29f21fbb273279b342f87dbb8bd5
internal,2,F01_Sarah,-1,"{""coordinate"": 2, ""minus"": -0.2957062574302322, ""plus"": -0.41017387314771897, ""signature"": ""2606f29b9eb1d95566e41d3a585a7f3d87d32c1822dc6fb0450c2e977bc36bd4"", ""source"": ""82efa3cc1631bd13c5a664803100af543bfc29f21fbb273279b342f87dbb8bd5"", ""step"": 2}",1,82efa3cc1631bd13c5a664803100af543bfc29f21fbb273279b342f87dbb8bd5,cdf5f94f15b6ce1de80f0449603ceb59d046cb8279dbbb5571830e03754e62f6
external_matched,2,F01_Sarah,2,"{""coordinate"": 2, ""minus"": -0.2957062574302322, ""plus"": -0.41017387314771897, ""signature"": ""2606f29b9eb1d95566e41d3a585a7f3d87d32c1822dc6fb0450c2e977bc36bd4"", ""source"": ""82efa3cc1631bd13c5a664803100af543bfc29f21fbb273279b342f87dbb8bd5"", ""step"": 2}",1,82efa3cc1631bd13c5a664803100af543bfc29f21fbb273279b342f87dbb8bd5,cdf5f94f15b6ce1de80f0449603ceb59d046cb8279dbbb5571830e03754e62f6
internal,3,F02_Mary,-1,"{""coordinate"": 3, ""minus"": -1.0553924696515438, ""plus"": -0.9532290654727544, ""signature"": ""8064e3def5a2e0c79033f1cf8ff4cda4be526ac7ed6c7fbe0ec6be305a0d8b48"", ""source"": ""cdf5f94f15b6ce1de80f0449603ceb59d046cb8279dbbb5571830e03754e62f6"", ""step"": 3}",1,cdf5f94f15b6ce1de80f0449603ceb59d046cb8279dbbb5571830e03754e62f6,e3ca49fe37980f35a0d396675a727c60bd828cd023e618bc167c91080e15f0cc
external_matched,3,F02_Mary,3,"{""coordinate"": 3, ""minus"": -1.0553924696515438, ""plus"": -0.9532290654727544, ""signature"": ""8064e3def5a2e0c79033f1cf8ff4cda4be526ac7ed6c7fbe0ec6be305a0d8b48"", ""source"": ""cdf5f94f15b6ce1de80f0449603ceb59d046cb8279dbbb5571830e03754e62f6"", ""step"": 3}",1,cdf5f94f15b6ce1de80f0449603ceb59d046cb8279dbbb5571830e03754e62f6,e3ca49fe37980f35a0d396675a727c60bd828cd023e618bc167c91080e15f0cc
internal,4,F03_Sarah,-1,"{""coordinate"": 4, ""minus"": -1.1504008889213595, ""plus"": -0.8534220851837812, ""signature"": ""ac4a80fd320cc67c25a48e43898c2d8dc3ea92f875e555c5bbb73a7aa27e5432"", ""source"": ""e3ca49fe37980f35a0d396675a727c60bd828cd023e618bc167c91080e15f0cc"", ""step"": 4}",1,e3ca49fe37980f35a0d396675a727c60bd828cd023e618bc167c91080e15f0cc,e9cf95319c7e964eebe98df379003a8b348cbcf6f4ed6bb12b6b4599920e94c7
external_matched,4,F03_Sarah,4,"{""coordinate"": 4, ""minus"": -1.1504008889213595, ""plus"": -0.8534220851837812, ""signature"": ""ac4a80fd320cc67c25a48e43898c2d8dc3ea92f875e555c5bbb73a7aa27e5432"", ""source"": ""e3ca49fe37980f35a0d396675a727c60bd828cd023e618bc167c91080e15f0cc"", ""step"": 4}",1,e3ca49fe37980f35a0d396675a727c60bd828cd023e618bc167c91080e15f0cc,e9cf95319c7e964eebe98df379003a8b348cbcf6f4ed6bb12b6b4599920e94c7
internal,5,F00_Mary,-1,"{""coordinate"": 5, ""minus"": -0.5329492754134848, ""plus"": -0.5338844891160894, ""signature"": ""f17ee9bc4520012fcd44d461684fa6a654dc2580ec1b19bf7709ede9410bae37"", ""source"": ""e9cf95319c7e964eebe98df379003a8b348cbcf6f4ed6bb12b6b4599920e94c7"", ""step"": 5}",1,e9cf95319c7e964eebe98df379003a8b348cbcf6f4ed6bb12b6b4599920e94c7,c8ee6263ba8863e8c18ba14516246cbc774046ba6751b8bf8132394f8e6a3bf8
external_matched,5,F00_Mary,5,"{""coordinate"": 5, ""minus"": -0.5329492754134848, ""plus"": -0.5338844891160894, ""signature"": ""f17ee9bc4520012fcd44d461684fa6a654dc2580ec1b19bf7709ede9410bae37"", ""source"": ""e9cf95319c7e964eebe98df379003a8b348cbcf6f4ed6bb12b6b4599920e94c7"", ""step"": 5}",1,e9cf95319c7e964eebe98df379003a8b348cbcf6f4ed6bb12b6b4599920e94c7,c8ee6263ba8863e8c18ba14516246cbc774046ba6751b8bf8132394f8e6a3bf8
internal,6,F00_John,-1,"{""coordinate"": 6, ""minus"": -1.827810842855642, ""plus"": -1.8256319928754763, ""signature"": ""940bdb773ba4e74a045e0d3f14ececf3b2490bb4709dfc3084f37aeae9ece3e7"", ""source"": ""c8ee6263ba8863e8c18ba14516246cbc774046ba6751b8bf8132394f8e6a3bf8"", ""step"": 6}",1,c8ee6263ba8863e8c18ba14516246cbc774046ba6751b8bf8132394f8e6a3bf8,d859b1706e00e64862daefc401ee30dfe7f285ec5abbd9072311ca9a263c7289
external_matched,6,F00_John,6,"{""coordinate"": 6, ""minus"": -1.827810842855642, ""plus"": -1.8256319928754763, ""signature"": ""940bdb773ba4e74a045e0d3f14ececf3b2490bb4709dfc3084f37aeae9ece3e7"", ""source"": ""c8ee6263ba8863e8c18ba14516246cbc774046ba6751b8bf8132394f8e6a3bf8"", ""step"": 6}",1,c8ee6263ba8863e8c18ba14516246cbc774046ba6751b8bf8132394f8e6a3bf8,d859b1706e00e64862daefc401ee30dfe7f285ec5abbd9072311ca9a263c7289
internal,7,F02_John,-1,"{""coordinate"": 7, ""minus"": -1.220389277034105, ""plus"": -1.1947723517738693, ""signature"": ""a831756c352d27789a83535e16dafa5117b6f4e9c46ac647d7f12497804f9b7e"", ""source"": ""d859b1706e00e64862daefc401ee30dfe7f285ec5abbd9072311ca9a263c7289"", ""step"": 7}",1,d859b1706e00e64862daefc401ee30dfe7f285ec5abbd9072311ca9a263c7289,9140ee74476aaad8f6bedbaae5fd9b8553a5d8e4bef7a53e6c29ffe27c3f52d9
external_matched,7,F02_John,7,"{""coordinate"": 7, ""minus"": -1.220389277034105, ""plus"": -1.1947723517738693, ""signature"": ""a831756c352d27789a83535e16dafa5117b6f4e9c46ac647d7f12497804f9b7e"", ""source"": ""d859b1706e00e64862daefc401ee30dfe7f285ec5abbd9072311ca9a263c7289"", ""step"": 7}",1,d859b1706e00e64862daefc401ee30dfe7f285ec5abbd9072311ca9a263c7289,9140ee74476aaad8f6bedbaae5fd9b8553a5d8e4bef7a53e6c29ffe27c3f52d9
internal,8,F02_Mary,-1,"{""coordinate"": 8, ""minus"": -0.5211211549030026, ""plus"": -0.5245667347683363, ""signature"": ""bb100ee27d9586d8aff0669c36917280c4770e7e0d7bd21c4f95d428a33dce57"", ""source"": ""9140ee74476aaad8f6bedbaae5fd9b8553a5d8e4bef7a53e6c29ffe27c3f52d9"", ""step"": 8}",1,9140ee74476aaad8f6bedbaae5fd9b8553a5d8e4bef7a53e6c29ffe27c3f52d9,2e0b1d7085f7b508fdd554c7c2f80c0bb97901f03d8f7efeddfaccdda80f1357
external_matched,8,F02_Mary,8,"{""coordinate"": 8, ""minus"": -0.5211211549030026, ""plus"": -0.5245667347683363, ""signature"": ""bb100ee27d9586d8aff0669c36917280c4770e7e0d7bd21c4f95d428a33dce57"", ""source"": ""9140ee74476aaad8f6bedbaae5fd9b8553a5d8e4bef7a53e6c29ffe27c3f52d9"", ""step"": 8}",1,9140ee74476aaad8f6bedbaae5fd9b8553a5d8e4bef7a53e6c29ffe27c3f52d9,2e0b1d7085f7b508fdd554c7c2f80c0bb97901f03d8f7efeddfaccdda80f1357
internal,9,F01_Sarah,-1,"{""coordinate"": 9, ""minus"": -0.07598669086566001, ""plus"": -0.07530616074197301, ""signature"": ""b072600ffb1e69f6fd6942bbbd566760919c9fd93efe53dd93a5999cff5c746a"", ""source"": ""2e0b1d7085f7b508fdd554c7c2f80c0bb97901f03d8f7efeddfaccdda80f1357"", ""step"": 9}",1,2e0b1d7085f7b508fdd554c7c2f80c0bb97901f03d8f7efeddfaccdda80f1357,2b6a1d604c9c174859d5c086d04fda40d6baadcae1da269f7d55266fcc785c51
external_matched,9,F01_Sarah,9,"{""coordinate"": 9, ""minus"": -0.07598669086566001, ""plus"": -0.07530616074197301, ""signature"": ""b072600ffb1e69f6fd6942bbbd566760919c9fd93efe53dd93a5999cff5c746a"", ""source"": ""2e0b1d7085f7b508fdd554c7c2f80c0bb97901f03d8f7efeddfaccdda80f1357"", ""step"": 9}",1,2e0b1d7085f7b508fdd554c7c2f80c0bb97901f03d8f7efeddfaccdda80f1357,2b6a1d604c9c174859d5c086d04fda40d6baadcae1da269f7d55266fcc785c51
internal,10,F00_John,-1,"{""coordinate"": 10, ""minus"": -1.7806537305539256, ""plus"": -1.7974218360855543, ""signature"": ""8bbc9767d7c73419be90efe73ffd3d6f920a27e77ac6cb882385432951a573cf"", ""source"": ""2b6a1d604c9c174859d5c086d04fda40d6baadcae1da269f7d55266fcc785c51"", ""step"": 10}",1,2b6a1d604c9c174859d5c086d04fda40d6baadcae1da269f7d55266fcc785c51,c70160ea6e313b0111b09447bcc6137c6ad61a0b6fca510cba319318855bbc20
external_matched,10,F00_John,10,"{""coordinate"": 10, ""minus"": -1.7806537305539256, ""plus"": -1.7974218360855543, ""signature"": ""8bbc9767d7c73419be90efe73ffd3d6f920a27e77ac6cb882385432951a573cf"", ""source"": ""2b6a1d604c9c174859d5c086d04fda40d6baadcae1da269f7d55266fcc785c51"", ""step"": 10}",1,2b6a1d604c9c174859d5c086d04fda40d6baadcae1da269f7d55266fcc785c51,c70160ea6e313b0111b09447bcc6137c6ad61a0b6fca510cba319318855bbc20
internal,11,F03_Sarah,-1,"{""coordinate"": 11, ""minus"": -0.5015706947769442, ""plus"": -0.5074227222274965, ""signature"": ""8b6b45e0b1f42b7b158738e67fec070ab87d9ae2a1da2cfcc989bc32e9778670"", ""source"": ""c70160ea6e313b0111b09447bcc6137c6ad61a0b6fca510cba319318855bbc20"", ""step"": 11}",1,c70160ea6e313b0111b09447bcc6137c6ad61a0b6fca510cba319318855bbc20,c925baed2bd36f80145d5a3d1fea13956edce7a19ee241e8c02cb6380022231f
external_matched,11,F03_Sarah,11,"{""coordinate"": 11, ""minus"": -0.5015706947769442, ""plus"": -0.5074227222274965, ""signature"": ""8b6b45e0b1f42b7b158738e67fec070ab87d9ae2a1da2cfcc989bc32e9778670"", ""source"": ""c70160ea6e313b0111b09447bcc6137c6ad61a0b6fca510cba319318855bbc20"", ""step"": 11}",1,c70160ea6e313b0111b09447bcc6137c6ad61a0b6fca510cba319318855bbc20,c925baed2bd36f80145d5a3d1fea13956edce7a19ee241e8c02cb6380022231f
internal,12,F02_John,-1,"{""coordinate"": 12, ""minus"": -1.2215756067582277, ""plus"": -1.22665731301353, ""signature"": ""fb019a6c7e0ed0a34750766be8aadf4e98d3fda403e73a346d78263b0cf7b6b4"", ""source"": ""c925baed2bd36f80145d5a3d1fea13956edce7a19ee241e8c02cb6380022231f"", ""step"": 12}",1,c925baed2bd36f80145d5a3d1fea13956edce7a19ee241e8c02cb6380022231f,d0e2a25e40124c7d88ff1ad4336162315afd6c7d8a78ab4c8caa1d94e6dd51a9
external_matched,12,F02_John,12,"{""coordinate"": 12, ""minus"": -1.2215756067582277, ""plus"": -1.22665731301353, ""signature"": ""fb019a6c7e0ed0a34750766be8aadf4e98d3fda403e73a346d78263b0cf7b6b4"", ""source"": ""c925baed2bd36f80145d5a3d1fea13956edce7a19ee241e8c02cb6380022231f"", ""step"": 12}",1,c925baed2bd36f80145d5a3d1fea13956edce7a19ee241e8c02cb6380022231f,d0e2a25e40124c7d88ff1ad4336162315afd6c7d8a78ab4c8caa1d94e6dd51a9
internal,13,F01_Tom,-1,"{""coordinate"": 13, ""minus"": -0.15694406107258468, ""plus"": -0.15695480733837983, ""signature"": ""d144ffa86f88f398acee9df7c0508d000f1a34b8e49f97c783110a3a81c49bb2"", ""source"": ""d0e2a25e40124c7d88ff1ad4336162315afd6c7d8a78ab4c8caa1d94e6dd51a9"", ""step"": 13}",1,d0e2a25e40124c7d88ff1ad4336162315afd6c7d8a78ab4c8caa1d94e6dd51a9,2aec9c2d1cc88d6f4546fa026eca692bf9b242ebb777cb6a89faf4c811449017
external_matched,13,F01_Tom,13,"{""coordinate"": 13, ""minus"": -0.15694406107258468, ""plus"": -0.15695480733837983, ""signature"": ""d144ffa86f88f398acee9df7c0508d000f1a34b8e49f97c783110a3a81c49bb2"", ""source"": ""d0e2a25e40124c7d88ff1ad4336162315afd6c7d8a78ab4c8caa1d94e6dd51a9"", ""step"": 13}",1,d0e2a25e40124c7d88ff1ad4336162315afd6c7d8a78ab4c8caa1d94e6dd51a9,2aec9c2d1cc88d6f4546fa026eca692bf9b242ebb777cb6a89faf4c811449017
internal,14,F03_Tom,-1,"{""coordinate"": 14, ""minus"": -1.0354821072214888, ""plus"": -1.0333521923684224, ""signature"": ""782c63dfa3aa3f140cc7160994eb494be3674679e0dc4d8c8be60dab2f0891f2"", ""source"": ""2aec9c2d1cc88d6f4546fa026eca692bf9b242ebb777cb6a89faf4c811449017"", ""step"": 14}",1,2aec9c2d1cc88d6f4546fa026eca692bf9b242ebb777cb6a89faf4c811449017,36705dcd6ecaf622de223c680868828a892a5f1c6b4dc3b13ba592a9c75bdab3
external_matched,14,F03_Tom,14,"{""coordinate"": 14, ""minus"": -1.0354821072214888, ""plus"": -1.0333521923684224, ""signature"": ""782c63dfa3aa3f140cc7160994eb494be3674679e0dc4d8c8be60dab2f0891f2"", ""source"": ""2aec9c2d1cc88d6f4546fa026eca692bf9b242ebb777cb6a89faf4c811449017"", ""step"": 14}",1,2aec9c2d1cc88d6f4546fa026eca692bf9b242ebb777cb6a89faf4c811449017,36705dcd6ecaf622de223c680868828a892a5f1c6b4dc3b13ba592a9c75bdab3
internal,15,F00_Mary,-1,"{""coordinate"": 15, ""minus"": -0.4998215418925559, ""plus"": -0.505485608304787, ""signature"": ""c9bd06259b0ee1b548248e25753feadf4ba28a0998e2105430d188364262e70a"", ""source"": ""36705dcd6ecaf622de223c680868828a892a5f1c6b4dc3b13ba592a9c75bdab3"", ""step"": 15}",1,36705dcd6ecaf622de223c680868828a892a5f1c6b4dc3b13ba592a9c75bdab3,0a8c1a7984024299eaa51593a0b90e085bb8a4341eb53e23ee26b3d0519818e6
external_matched,15,F00_Mary,15,"{""coordinate"": 15, ""minus"": -0.4998215418925559, ""plus"": -0.505485608304787, ""signature"": ""c9bd06259b0ee1b548248e25753feadf4ba28a0998e2105430d188364262e70a"", ""source"": ""36705dcd6ecaf622de223c680868828a892a5f1c6b4dc3b13ba592a9c75bdab3"", ""step"": 15}",1,36705dcd6ecaf622de223c680868828a892a5f1c6b4dc3b13ba592a9c75bdab3,0a8c1a7984024299eaa51593a0b90e085bb8a4341eb53e23ee26b3d0519818e6
internal,16,F01_Tom,-1,"{""coordinate"": 16, ""minus"": -0.14497595473010824, ""plus"": -0.1480578282423165, ""signature"": ""2ef645e39b87565da12defb78512d6f09a4ff1f2070c7259323b721823280232"", ""source"": ""0a8c1a7984024299eaa51593a0b90e085bb8a4341eb53e23ee26b3d0519818e6"", ""step"": 16}",1,0a8c1a7984024299eaa51593a0b90e085bb8a4341eb53e23ee26b3d0519818e6,16775025a489b98c8737e3a492f4e973339e9edcff35c73655c5044698cb2c14
external_matched,16,F01_Tom,16,"{""coordinate"": 16, ""minus"": -0.14497595473010824, ""plus"": -0.1480578282423165, ""signature"": ""2ef645e39b87565da12defb78512d6f09a4ff1f2070c7259323b721823280232"", ""source"": ""0a8c1a7984024299eaa51593a0b90e085bb8a4341eb53e23ee26b3d0519818e6"", ""step"": 16}",1,0a8c1a7984024299eaa51593a0b90e085bb8a4341eb53e23ee26b3d0519818e6,16775025a489b98c8737e3a492f4e973339e9edcff35c73655c5044698cb2c14
internal,17,F02_Mary,-1,"{""coordinate"": 17, ""minus"": -0.5382231981202347, ""plus"": -0.5358529970602128, ""signature"": ""d7712f2f8d0fc6465b4cc8a7dcf286a39bf2db859ae0189d5e56bade943d227b"", ""source"": ""16775025a489b98c8737e3a492f4e973339e9edcff35c73655c5044698cb2c14"", ""step"": 17}",1,16775025a489b98c8737e3a492f4e973339e9edcff35c73655c5044698cb2c14,f965ae4a3b70f8babc5667d361a1c0e5e47c3f26def44c0f9f5d9c058e4bb5c0
external_matched,17,F02_Mary,17,"{""coordinate"": 17, ""minus"": -0.5382231981202347, ""plus"": -0.5358529970602128, ""signature"": ""d7712f2f8d0fc6465b4cc8a7dcf286a39bf2db859ae0189d5e56bade943d227b"", ""source"": ""16775025a489b98c8737e3a492f4e973339e9edcff35c73655c5044698cb2c14"", ""step"": 17}",1,16775025a489b98c8737e3a492f4e973339e9edcff35c73655c5044698cb2c14,f965ae4a3b70f8babc5667d361a1c0e5e47c3f26def44c0f9f5d9c058e4bb5c0
internal,18,F00_John,-1,"{""coordinate"": 18, ""minus"": -1.7940384203782818, ""plus"": -1.8138576249678475, ""signature"": ""626af019ae776d6d7234e9f00f93db425a2cc3c095ed3ceaa1c71dedb1c2f735"", ""source"": ""f965ae4a3b70f8babc5667d361a1c0e5e47c3f26def44c0f9f5d9c058e4bb5c0"", ""step"": 18}",1,f965ae4a3b70f8babc5667d361a1c0e5e47c3f26def44c0f9f5d9c058e4bb5c0,6a040bafce3bfcdfbab4a38d81325bc0b3a00b55a5bfa9245f7b701f2cf3df28
external_matched,18,F00_John,18,"{""coordinate"": 18, ""minus"": -1.7940384203782818, ""plus"": -1.8138576249678475, ""signature"": ""626af019ae776d6d7234e9f00f93db425a2cc3c095ed3ceaa1c71dedb1c2f735"", ""source"": ""f965ae4a3b70f8babc5667d361a1c0e5e47c3f26def44c0f9f5d9c058e4bb5c0"", ""step"": 18}",1,f965ae4a3b70f8babc5667d361a1c0e5e47c3f26def44c0f9f5d9c058e4bb5c0,6a040bafce3bfcdfbab4a38d81325bc0b3a00b55a5bfa9245f7b701f2cf3df28
internal,19,F01_Sarah,-1,"{""coordinate"": 19, ""minus"": -0.07711610713975839, ""plus"": -0.08062574721819797, ""signature"": ""95504ad52813b5e79d89c8a7d6d55d030b797aa3f2ae57979edfe7c21230bab8"", ""source"": ""6a040bafce3bfcdfbab4a38d81325bc0b3a00b55a5bfa9245f7b701f2cf3df28"", ""step"": 19}",1,6a040bafce3bfcdfbab4a38d81325bc0b3a00b55a5bfa9245f7b701f2cf3df28,1c079600297edab36151ff07dc9f4f3a1f8448a6d0e3e448b2f6f093c369bdbb
external_matched,19,F01_Sarah,19,"{""coordinate"": 19, ""minus"": -0.07711610713975839, ""plus"": -0.08062574721819797, ""signature"": ""95504ad52813b5e79d89c8a7d6d55d030b797aa3f2ae57979edfe7c21230bab8"", ""source"": ""6a040bafce3bfcdfbab4a38d81325bc0b3a00b55a5bfa9245f7b701f2cf3df28"", ""step"": 19}",1,6a040bafce3bfcdfbab4a38d81325bc0b3a00b55a5bfa9245f7b701f2cf3df28,1c079600297edab36151ff07dc9f4f3a1f8448a6d0e3e448b2f6f093c369bdbb
internal,20,F00_Mary,-1,"{""coordinate"": 0, ""minus"": -0.3431248168960625, ""plus"": -0.6795174433816906, ""signature"": ""e154c498bff069ea7321432072f1229bf29c35470a5b4c46a4f2fc6664eb6263"", ""source"": ""1c079600297edab36151ff07dc9f4f3a1f8448a6d0e3e448b2f6f093c369bdbb"", ""step"": 20}",1,1c079600297edab36151ff07dc9f4f3a1f8448a6d0e3e448b2f6f093c369bdbb,7159246a45f852c3c5b025717acc4f049687bc600fdc3858cdb4814f073782c7
external_matched,20,F00_Mary,20,"{""coordinate"": 0, ""minus"": -0.3431248168960625, ""plus"": -0.6795174433816906, ""signature"": ""e154c498bff069ea7321432072f1229bf29c35470a5b4c46a4f2fc6664eb6263"", ""source"": ""1c079600297edab36151ff07dc9f4f3a1f8448a6d0e3e448b2f6f093c369bdbb"", ""step"": 20}",1,1c079600297edab36151ff07dc9f4f3a1f8448a6d0e3e448b2f6f093c369bdbb,7159246a45f852c3c5b025717acc4f049687bc600fdc3858cdb4814f073782c7
internal,21,F03_Sarah,-1,"{""coordinate"": 1, ""minus"": -0.1583179837101572, ""plus"": -0.33547865006850613, ""signature"": ""b37f46dac67a5bdaa097367abc3798e062c926dab821e9727cf0aae71f3c0d6d"", ""source"": ""7159246a45f852c3c5b025717acc4f049687bc600fdc3858cdb4814f073782c7"", ""step"": 21}",1,7159246a45f852c3c5b025717acc4f049687bc600fdc3858cdb4814f073782c7,aa4d87c167c8de072fd9c8c9000df2aeeea4c75795092595a9e3f8c38a304314
external_matched,21,F03_Sarah,21,"{""coordinate"": 1, ""minus"": -0.1583179837101572, ""plus"": -0.33547865006850613, ""signature"": ""b37f46dac67a5bdaa097367abc3798e062c926dab821e9727cf0aae71f3c0d6d"", ""source"": ""7159246a45f852c3c5b025717acc4f049687bc600fdc3858cdb4814f073782c7"", ""step"": 21}",1,7159246a45f852c3c5b025717acc4f049687bc600fdc3858cdb4814f073782c7,aa4d87c167c8de072fd9c8c9000df2aeeea4c75795092595a9e3f8c38a304314
internal,22,F03_Tom,-1,"{""coordinate"": 2, ""minus"": -0.5600589128397244, ""plus"": -0.5480515982178281, ""signature"": ""a0a91fe15b4a895d57fe0ee0adfed18f45237070dff1d4fe323de37d421e515a"", ""source"": ""aa4d87c167c8de072fd9c8c9000df2aeeea4c75795092595a9e3f8c38a304314"", ""step"": 22}",1,aa4d87c167c8de072fd9c8c9000df2aeeea4c75795092595a9e3f8c38a304314,453daa0010e55a72ec0a97862e45c2a01712a501f37f69392869c4f1819c2605
external_matched,22,F03_Tom,22,"{""coordinate"": 2, ""minus"": -0.5600589128397244, ""plus"": -0.5480515982178281, ""signature"": ""a0a91fe15b4a895d57fe0ee0adfed18f45237070dff1d4fe323de37d421e515a"", ""source"": ""aa4d87c167c8de072fd9c8c9000df2aeeea4c75795092595a9e3f8c38a304314"", ""step"": 22}",1,aa4d87c167c8de072fd9c8c9000df2aeeea4c75795092595a9e3f8c38a304314,453daa0010e55a72ec0a97862e45c2a01712a501f37f69392869c4f1819c2605
internal,23,F02_John,-1,"{""coordinate"": 3, ""minus"": -1.0448991491153279, ""plus"": -0.7953785933011295, ""signature"": ""897ee489b24f405f43ef7faebab5e89c10e89b6f820173aea6e7bd6edf294e9d"", ""source"": ""453daa0010e55a72ec0a97862e45c2a01712a501f37f69392869c4f1819c2605"", ""step"": 23}",1,453daa0010e55a72ec0a97862e45c2a01712a501f37f69392869c4f1819c2605,5c9055c632d01b3c729f9a6bf70f040cd082f6085f30303ba84ddbb0516dc903
external_matched,23,F02_John,23,"{""coordinate"": 3, ""minus"": -1.0448991491153279, ""plus"": -0.7953785933011295, ""signature"": ""897ee489b24f405f43ef7faebab5e89c10e89b6f820173aea6e7bd6edf294e9d"", ""source"": ""453daa0010e55a72ec0a97862e45c2a01712a501f37f69392869c4f1819c2605"", ""step"": 23}",1,453daa0010e55a72ec0a97862e45c2a01712a501f37f69392869c4f1819c2605,5c9055c632d01b3c729f9a6bf70f040cd082f6085f30303ba84ddbb0516dc903
internal,24,F03_Sarah,-1,"{""coordinate"": 4, ""minus"": -0.160613075873348, ""plus"": -0.1232344932323879, ""signature"": ""71c2c93abf7f87d22c4ea8eec5161a8346dc168565dc0cf0f8d2b62f75ae7e29"", ""source"": ""5c9055c632d01b3c729f9a6bf70f040cd082f6085f30303ba84ddbb0516dc903"", ""step"": 24}",1,5c9055c632d01b3c729f9a6bf70f040cd082f6085f30303ba84ddbb0516dc903,c04751844134083a2e515cc5ee31c57d20ad68ddd8cce39db4e66c2c14feb9bb
external_matched,24,F03_Sarah,24,"{""coordinate"": 4, ""minus"": -0.160613075873348, ""plus"": -0.1232344932323879, ""signature"": ""71c2c93abf7f87d22c4ea8eec5161a8346dc168565dc0cf0f8d2b62f75ae7e29"", ""source"": ""5c9055c632d01b3c729f9a6bf70f040cd082f6085f30303ba84ddbb0516dc903"", ""step"": 24}",1,5c9055c632d01b3c729f9a6bf70f040cd082f6085f30303ba84ddbb0516dc903,c04751844134083a2e515cc5ee31c57d20ad68ddd8cce39db4e66c2c14feb9bb
internal,25,F00_Mary,-1,"{""coordinate"": 5, ""minus"": -0.8874893184289556, ""plus"": -0.8878180437894718, ""signature"": ""935573d3259378d5ebb9f04d374c003b39ee53b75de119115c9591efcbe6653e"", ""source"": ""c04751844134083a2e515cc5ee31c57d20ad68ddd8cce39db4e66c2c14feb9bb"", ""step"": 25}",1,c04751844134083a2e515cc5ee31c57d20ad68ddd8cce39db4e66c2c14feb9bb,efd1669ed5f87ce0402c9db912d9ab78186021d468a9b5933b4a3dfbb0a2f690
external_matched,25,F00_Mary,25,"{""coordinate"": 5, ""minus"": -0.8874893184289556, ""plus"": -0.8878180437894718, ""signature"": ""935573d3259378d5ebb9f04d374c003b39ee53b75de119115c9591efcbe6653e"", ""source"": ""c04751844134083a2e515cc5ee31c57d20ad68ddd8cce39db4e66c2c14feb9bb"", ""step"": 25}",1,c04751844134083a2e515cc5ee31c57d20ad68ddd8cce39db4e66c2c14feb9bb,efd1669ed5f87ce0402c9db912d9ab78186021d468a9b5933b4a3dfbb0a2f690
internal,26,F00_John,-1,"{""coordinate"": 6, ""minus"": -2.336935310174282, ""plus"": -2.356804759499883, ""signature"": ""f2950cec9bc4978d03a30c9eea108656ab5954e7e2db09fc57c20b6551c6df20"", ""source"": ""efd1669ed5f87ce0402c9db912d9ab78186021d468a9b5933b4a3dfbb0a2f690"", ""step"": 26}",1,efd1669ed5f87ce0402c9db912d9ab78186021d468a9b5933b4a3dfbb0a2f690,461289d245a2fd18d14d0a5af4cf8ce3672161f1a64a36af140bdaaa7f7be7c6
