compiled_row_ordinal,cell_type,compiled_response,compiled_count,candidate_led_group_count,candidate_led_group_ordinals,comparison,derived_response,complete_window_count,response_abs_difference,amplitude_agrees,count_agrees,candidate_mean_min,candidate_mean_max
2741,Tm5a,0.7078481719082922,4.0,1,[1156],one_led_group,0.7078481719082922,4,0.0,True,True,0.7078481719082922,0.7078481719082922
2742,Tm5a,0.4290324160499874,51.0,1,[1157],one_led_group,0.4318549274615801,56,0.002822511411592732,False,False,0.4318549274615801,0.4318549274615801
2743,Tm5a,1.0052611844824175,2.0,1,[1158],one_led_group,1.0052611844824177,2,2.220446049250313e-16,True,True,1.0052611844824177,1.0052611844824177
2744,Tm5a,1.6817177604872833,4.0,1,[1159],one_led_group,1.2117523243142123,5,0.46996543617307096,False,False,1.2117523243142123,1.2117523243142123
2745,Tm5a,0.2677794673143636,62.0,1,[1160],one_led_group,0.2447322152518771,69,0.02304725206248648,False,False,0.2447322152518771,0.2447322152518771
2746,Tm5a,0.6381300122547594,21.0,1,[1161],one_led_group,0.6570972237751699,24,0.018967211520410476,False,False,0.6570972237751699,0.6570972237751699
2747,Tm5a,1.5993777367735167,12.0,1,[1162],one_led_group,1.262674104162508,14,0.33670363261100866,False,False,1.262674104162508,1.262674104162508
2748,Tm5a,0.6230887419694974,4.0,1,[1164],one_led_group,0.3582648634619419,5,0.26482387850755545,False,False,0.3582648634619419,0.3582648634619419
2749,Tm5a,-0.7723199464015629,7.0,1,[1165],one_led_group,-0.6571232784170348,8,0.1151966679845281,False,False,-0.6571232784170348,-0.6571232784170348
2750,Tm5a,0.33224709782771994,20.0,1,[1166],one_led_group,0.3077136962737938,24,0.024533401553926137,False,False,0.3077136962737938,0.3077136962737938
2751,Tm5a,0.1038247743868586,2.0,1,[1167],one_led_group,0.10382477438685844,2,1.5265566588595902e-16,True,True,0.10382477438685844,0.10382477438685844
2752,Tm5a,0.7546237044420209,33.0,1,[1168],one_led_group,0.6295234010310311,38,0.12510030341098977,False,False,0.6295234010310311,0.6295234010310311
2753,Tm5a,2.261683629380151,5.0,1,[1169],one_led_group,2.261683629380151,5,0.0,True,True,2.261683629380151,2.261683629380151
2754,Tm5a,1.4233663340942686,15.0,1,[1170],one_led_group,1.4233663340942686,15,0.0,True,True,1.4233663340942686,1.4233663340942686
2755,Tm5a,0.7569585403952599,1.0,1,[1171],one_led_group,0.7002700243473532,2,0.0566885160479067,False,False,0.7002700243473532,0.7002700243473532
2756,Tm5a,0.8407169272330748,30.0,1,[1172],one_led_group,0.7143241408780072,32,0.12639278635506757,False,False,0.7143241408780072,0.7143241408780072
2757,Tm5a,0.9102228755586784,61.0,1,[1173],one_led_group,0.8308460023711085,66,0.07937687318756992,False,False,0.8308460023711085,0.8308460023711085
2758,Tm5a,0.6280599432914086,4.0,1,[1174],one_led_group,0.6280599432914085,4,1.1102230246251565e-16,True,True,0.6280599432914085,0.6280599432914085
2759,Tm5a,0.8040868658929511,13.0,1,[1175],one_led_group,0.8040868658929512,13,1.1102230246251565e-16,True,True,0.8040868658929512,0.8040868658929512
2760,Tm5a,0.15276832677871544,3.0,1,[1176],one_led_group,0.0673564441936361,4,0.08541188258507934,False,False,0.0673564441936361,0.0673564441936361
2761,Tm5a,2.022507349874046,3.0,1,[1177],one_led_group,2.0225073498740453,3,4.440892098500626e-16,True,True,2.0225073498740453,2.0225073498740453
2762,Tm5a,0.45633021818799985,13.0,1,[1178],one_led_group,0.45633021818799985,13,0.0,True,True,0.45633021818799985,0.45633021818799985
2763,Tm5a,1.802441131358069,10.0,1,[1179],one_led_group,1.8024411313580693,10,2.220446049250313e-16,True,True,1.8024411313580693,1.8024411313580693
2764,Tm5a,0.9544505860779962,64.0,1,[1180],one_led_group,0.8026741895703507,74,0.1517763965076454,False,False,0.8026741895703507,0.8026741895703507
2765,Tm5a,1.7442243099736963,11.0,1,[1181],one_led_group,1.7442243099736965,11,2.220446049250313e-16,True,True,1.7442243099736965,1.7442243099736965
2766,Tm5a,1.3431948732720744,33.0,1,[1182],one_led_group,1.343194873272074,33,4.440892098500626e-16,True,True,1.343194873272074,1.343194873272074
2767,Tm5a,1.4580205196454636,4.0,1,[1183],one_led_group,1.4580205196454636,4,0.0,True,True,1.4580205196454636,1.4580205196454636
2768,Tm5a,2.2330119082177577,8.0,1,[1184],one_led_group,2.2330119082177577,8,0.0,True,True,2.2330119082177577,2.2330119082177577
2769,Tm5a,0.6532207827311878,5.0,1,[1185],one_led_group,0.2851988165329239,6,0.3680219661982639,False,False,0.2851988165329239,0.2851988165329239
2770,Tm5a,0.761357968481762,19.0,1,[1186],one_led_group,0.5291098666674686,22,0.23224810181429334,False,False,0.5291098666674686,0.5291098666674686
2771,Tm5a,0.6507538563657178,5.0,1,[1187],one_led_group,0.6507538563657177,5,1.1102230246251565e-16,True,True,0.6507538563657177,0.6507538563657177
2772,Tm5a,0.6595309986751045,11.0,1,[1188],one_led_group,0.6595309986751046,11,1.1102230246251565e-16,True,True,0.6595309986751046,0.6595309986751046
2773,Tm5a,0.47130515687407215,5.0,1,[1190],one_led_group,0.47130515687407215,5,0.0,True,True,0.47130515687407215,0.47130515687407215
2774,Tm5a,0.857674254723305,22.0,1,[1191],one_led_group,0.857674254723305,22,0.0,True,True,0.857674254723305,0.857674254723305
2775,Tm5a,1.2089454050323953,16.0,1,[1192],one_led_group,1.2089454050323953,16,0.0,True,True,1.2089454050323953,1.2089454050323953
2776,Tm5a,1.1191701937160565,1.0,1,[1193],one_led_group,0.4299215388205385,2,0.689248654895518,False,False,0.4299215388205385,0.4299215388205385
2777,Tm5a,-0.016996220233724345,12.0,1,[1194],one_led_group,-0.0509405354688378,14,0.03394431523511345,False,False,-0.0509405354688378,-0.0509405354688378
2778,Tm5a,1.8316927174659683,3.0,1,[1195],one_led_group,1.0363487732020826,4,0.7953439442638857,False,False,1.0363487732020826,1.0363487732020826
2779,Tm5a,0.3028345407844285,61.0,1,[1197],one_led_group,0.26181092178898563,69,0.04102361899544288,False,False,0.26181092178898563,0.26181092178898563
2780,Tm5a,-0.2616411595576581,3.0,1,[1198],one_led_group,-0.26164115955765804,3,5.551115123125783e-17,True,True,-0.26164115955765804,-0.26164115955765804
2781,Tm5a,0.7995158037874717,9.0,1,[1199],one_led_group,0.7995158037874716,9,1.1102230246251565e-16,True,True,0.7995158037874716,0.7995158037874716
2782,Tm5a,0.6214151067075467,24.0,1,[1200],one_led_group,0.45042509710936746,28,0.17099000959817928,False,False,0.45042509710936746,0.45042509710936746
2783,Tm5a,-0.9676393375162349,1.0,1,[1201],one_led_group,-0.9676393375162351,1,2.220446049250313e-16,True,True,-0.9676393375162351,-0.9676393375162351
2784,Tm5a,1.2869279294172498,9.0,1,[1202],one_led_group,1.2869279294172498,9,0.0,True,True,1.2869279294172498,1.2869279294172498
2785,Tm5a,1.0192060524238165,9.0,1,[1203],one_led_group,1.0192060524238162,9,2.220446049250313e-16,True,True,1.0192060524238162,1.0192060524238162
2786,Tm5a,1.4875069670655154,9.0,1,[1204],one_led_group,1.4875069670655148,9,6.661338147750939e-16,True,True,1.4875069670655148,1.4875069670655148
2787,Tm5a,0.5297353175457855,61.0,1,[1205],one_led_group,0.4735514564873345,69,0.05618386105845102,False,False,0.4735514564873345,0.4735514564873345
2788,Tm5a,0.9111437518149594,4.0,1,[1206],one_led_group,0.9111437518149594,4,0.0,True,True,0.9111437518149594,0.9111437518149594
2789,Tm5a,1.353410878365711,1.0,1,[1207],one_led_group,1.3534108783657128,1,1.7763568394002505e-15,True,True,1.3534108783657128,1.3534108783657128
2790,Tm5a,1.167498199770096,2.0,1,[1209],one_led_group,1.1674981997700962,2,2.220446049250313e-16,True,True,1.1674981997700962,1.1674981997700962
2791,Tm5a,1.7941377799910467,20.0,1,[1210],one_led_group,1.794137779991047,20,2.220446049250313e-16,True,True,1.794137779991047,1.794137779991047
2792,Tm5a,0.894267750695587,31.0,1,[1211],one_led_group,0.7593451940821067,34,0.1349225566134803,False,False,0.7593451940821067,0.7593451940821067
2793,Tm5a,1.4770805848640711,61.0,1,[1212],one_led_group,1.296497960130282,66,0.18058262473378917,False,False,1.296497960130282,1.296497960130282
2794,Tm5a,1.2679567477519618,3.0,1,[1213],one_led_group,1.2679567477519618,3,0.0,True,True,1.2679567477519618,1.2679567477519618
2795,Tm5a,1.6436371056314367,16.0,1,[1214],one_led_group,1.4894659897621376,17,0.1541711158692991,False,False,1.4894659897621376,1.4894659897621376
2796,Tm5a,0.8931399020135221,10.0,1,[1215],one_led_group,0.893139902013522,10,1.1102230246251565e-16,True,True,0.893139902013522,0.893139902013522
2797,Tm5a,1.2788819352769027,56.0,1,[1216],one_led_group,1.2492440722428977,59,0.029637863034005063,False,False,1.2492440722428977,1.2492440722428977
2798,Tm5a,0.3932572576022143,3.0,1,[1217],one_led_group,0.20827118898558605,4,0.18498606861662825,False,False,0.20827118898558605,0.20827118898558605
2799,Tm5a,0.3540155351308249,2.0,1,[1218],one_led_group,0.35401553513082495,2,5.551115123125783e-17,True,True,0.35401553513082495,0.35401553513082495
2800,Tm5a,1.1978575765479442,30.0,1,[1219],one_led_group,1.1978575765479442,30,0.0,True,True,1.1978575765479442,1.1978575765479442
2801,Tm5a,1.2638124654733838,15.0,1,[1220],one_led_group,1.2638124654733836,15,2.220446049250313e-16,True,True,1.2638124654733836,1.2638124654733836
2802,Tm5a,2.235205604788095,17.0,1,[1221],one_led_group,1.3998447815371269,22,0.8353608232509679,False,False,1.3998447815371269,1.3998447815371269
2803,Tm5a,1.009599294370252,11.0,1,[1222],one_led_group,0.8820643228493708,13,0.12753497152088134,False,False,0.8820643228493708,0.8820643228493708
2804,Tm5a,-0.08739736351949799,5.0,1,[1224],one_led_group,-0.08739736351949831,5,3.191891195797325e-16,True,True,-0.08739736351949831,-0.08739736351949831
2805,Tm5a,0.03665168528468511,1.0,1,[1225],one_led_group,0.03665168528468499,1,1.249000902703301e-16,True,True,0.03665168528468499,0.03665168528468499
2806,Tm5a,1.2700580827712942,12.0,1,[1226],one_led_group,0.821627894918886,16,0.4484301878524082,False,False,0.821627894918886,0.821627894918886
2807,Tm5a,0.6270110611499445,2.0,1,[1227],one_led_group,0.6270110611499446,2,1.1102230246251565e-16,True,True,0.6270110611499446,0.6270110611499446
2808,Tm5a,1.5650266913179023,9.0,1,[1228],one_led_group,1.5650266913179018,9,4.440892098500626e-16,True,True,1.5650266913179018,1.5650266913179018
2809,Tm5a,1.8777000235824777,17.0,1,[1229],one_led_group,1.8777000235824777,17,0.0,True,True,1.8777000235824777,1.8777000235824777
2810,Tm5a,1.7868622195189692,9.0,1,[1230],one_led_group,1.786862219518969,9,2.220446049250313e-16,True,True,1.786862219518969,1.786862219518969
2811,Tm5a,1.3236518837797746,4.0,1,[1231],one_led_group,1.3236518837797746,4,0.0,True,True,1.3236518837797746,1.3236518837797746
2812,Tm5a,0.949329532806545,3.0,1,[1232],one_led_group,0.9493295328065448,3,2.220446049250313e-16,True,True,0.9493295328065448,0.9493295328065448
2813,Tm5a,1.054869772620519,9.0,1,[1233],one_led_group,1.0548697726205192,9,2.220446049250313e-16,True,True,1.0548697726205192,1.0548697726205192
2814,Tm5a,1.610484828223665,18.0,1,[1234],one_led_group,1.203005565305664,23,0.4074792629180011,False,False,1.203005565305664,1.203005565305664
2815,Tm5a,1.9991909703634263,21.0,1,[1235],one_led_group,1.9991909703634267,21,4.440892098500626e-16,True,True,1.9991909703634267,1.9991909703634267
2816,Tm5a,1.628235350289319,17.0,1,[1236],one_led_group,1.2798127000395079,20,0.3484226502498111,False,False,1.2798127000395079,1.2798127000395079
2817,Tm5a,1.9527018929020554,3.0,1,[1237],one_led_group,1.952701892902055,3,4.440892098500626e-16,True,True,1.952701892902055,1.952701892902055
2818,Tm5a,1.7769524231070826,18.0,1,[1238],one_led_group,1.7769524231070821,18,4.440892098500626e-16,True,True,1.7769524231070821,1.7769524231070821
2819,Tm5a,0.9188096385618116,2.0,1,[1239],one_led_group,0.029002426418587968,3,0.8898072121432237,False,False,0.029002426418587968,0.029002426418587968
2820,Tm5a,1.8905483272753831,5.0,1,[1240],one_led_group,1.8905483272753834,5,2.220446049250313e-16,True,True,1.8905483272753834,1.8905483272753834
2821,Tm5a,1.496737181972632,14.0,1,[1241],one_led_group,1.4967371819726318,14,2.220446049250313e-16,True,True,1.4967371819726318,1.4967371819726318
2822,Tm5a,1.658540281234718,5.0,1,[1242],one_led_group,1.6585402812347183,5,2.220446049250313e-16,True,True,1.6585402812347183,1.6585402812347183
2823,Tm5a,1.788576045520729,5.0,1,[1244],one_led_group,1.788576045520729,5,0.0,True,True,1.788576045520729,1.788576045520729
2824,Tm5a,1.9405949356455265,19.0,1,[1245],one_led_group,1.3240258523980724,23,0.6165690832474542,False,False,1.3240258523980724,1.3240258523980724
2825,Tm5a,1.8160604846491175,32.0,1,[1246],one_led_group,1.7664466213761794,33,0.04961386327293815,False,False,1.7664466213761794,1.7664466213761794
2826,Tm5a,1.581196044583978,34.0,1,[1247],one_led_group,1.4849196728945895,36,0.09627637168938863,False,False,1.4849196728945895,1.4849196728945895
2827,Tm5a,1.221004333674682,13.0,1,[1248],one_led_group,1.2210043336746823,13,2.220446049250313e-16,True,True,1.2210043336746823,1.2210043336746823
2828,Tm5a,1.8711264527575777,6.0,1,[1249],one_led_group,1.5073424522009558,7,0.36378400055662197,False,False,1.5073424522009558,1.5073424522009558
2829,Tm5a,2.259023275338973,22.0,1,[1250],one_led_group,2.1600924334321827,23,0.09893084190679025,False,False,2.1600924334321827,2.1600924334321827
2830,Tm5a,1.5216784248790094,22.0,1,[1251],one_led_group,0.899630772382143,28,0.6220476524968664,False,False,0.899630772382143,0.899630772382143
2831,Tm5a,1.0777090704708316,24.0,1,[1252],one_led_group,0.9320754232367384,26,0.14563364723409322,False,False,0.9320754232367384,0.9320754232367384
2832,Tm5a,1.7847278987110295,15.0,1,[1253],one_led_group,1.78472789871103,15,4.440892098500626e-16,True,True,1.78472789871103,1.78472789871103
2833,Tm5a,0.18842795561034661,1.0,1,[1255],one_led_group,0.1884279556103463,1,3.0531133177191805e-16,True,True,0.1884279556103463,0.1884279556103463
2834,Tm5a,0.4928085025631092,4.0,1,[1256],one_led_group,0.4928085025631092,4,0.0,True,True,0.4928085025631092,0.4928085025631092
2835,Tm5a,1.6471667814815643,6.0,1,[1257],one_led_group,0.8972230926037622,9,0.749943688877802,False,False,0.8972230926037622,0.8972230926037622
2836,Tm5a,1.5487289173046153,21.0,1,[1258],one_led_group,1.1213553017635325,26,0.4273736155410828,False,False,1.1213553017635325,1.1213553017635325
2837,Tm5a,1.2823680902296597,8.0,1,[1259],one_led_group,1.2823680902296595,8,2.220446049250313e-16,True,True,1.2823680902296595,1.2823680902296595
2838,Tm5a,0.5918539472395309,9.0,1,[1260],one_led_group,0.591853947239531,9,1.1102230246251565e-16,True,True,0.591853947239531,0.591853947239531
2839,Tm5a,1.545890822160578,2.0,1,[1261],one_led_group,0.4517499918921019,4,1.094140830268476,False,False,0.4517499918921019,0.4517499918921019
2840,Tm5a,1.9451491883633938,51.0,1,[1262],one_led_group,1.8759195174099392,53,0.06922967095345456,False,False,1.8759195174099392,1.8759195174099392
2841,Tm5a,0.4511923107673833,3.0,1,[1263],one_led_group,0.20411234046138416,4,0.24707997030599915,False,False,0.20411234046138416,0.20411234046138416
2842,Tm5a,-0.3291693397208991,12.0,1,[1264],one_led_group,-0.2878600018809436,14,0.04130933783995555,False,False,-0.2878600018809436,-0.2878600018809436
2843,Tm5a,1.3488160455953453,53.0,1,[1265],one_led_group,1.2931660268225251,56,0.055650018772820165,False,False,1.2931660268225251,1.2931660268225251
2844,Tm5a,0.18995636342480657,16.0,1,[1267],one_led_group,0.21731869702747006,17,0.02736233360266349,False,False,0.21731869702747006,0.21731869702747006
2845,Tm5a,1.366281617552706,59.0,1,[1269],one_led_group,1.109682586773207,67,0.25659903077949897,False,False,1.109682586773207,1.109682586773207
2846,Tm5a,2.2149838192931455,2.0,1,[1270],one_led_group,2.2149838192931455,2,0.0,True,True,2.2149838192931455,2.2149838192931455
2847,Tm5a,2.3090686056175604,32.0,1,[1272],one_led_group,2.2302570453935657,33,0.07881156022399471,False,False,2.2302570453935657,2.2302570453935657
2848,Tm5a,1.2814022999719588,66.0,1,[1273],one_led_group,1.1836230779525068,71,0.097779222019452,False,False,1.1836230779525068,1.1836230779525068
2849,Tm5a,1.0139771489894545,16.0,1,[1274],one_led_group,0.8234261067963723,17,0.19055104219308217,False,False,0.8234261067963723,0.8234261067963723
2850,Tm5a,1.5647748707459286,9.0,1,[1275],one_led_group,1.5647748707459286,9,0.0,True,True,1.5647748707459286,1.5647748707459286
2851,Tm5a,1.5209557154939366,46.0,1,[1276],one_led_group,1.111284927033833,56,0.40967078846010363,False,False,1.111284927033833,1.111284927033833
2852,Tm5a,1.4889123312025245,19.0,1,[1277],one_led_group,1.1235220921093119,23,0.36539023909321267,False,False,1.1235220921093119,1.1235220921093119
2853,Tm5a,-0.3748305592452565,1.0,1,[1278],one_led_group,-0.3748305592452561,1,3.885780586188048e-16,True,True,-0.3748305592452561,-0.3748305592452561
2854,Tm5a,0.08313982299619253,9.0,1,[1280],one_led_group,0.08313982299619255,9,1.3877787807814457e-17,True,True,0.08313982299619255,0.08313982299619255
2855,Tm5a,0.33599882299147205,2.0,1,[1281],one_led_group,0.33599882299147205,2,0.0,True,True,0.33599882299147205,0.33599882299147205
2856,Tm5a,2.004554431785984,44.0,1,[1282],one_led_group,1.9749586334195615,45,0.029595798366422565,False,False,1.9749586334195615,1.9749586334195615
2857,Tm5a,1.3389304992001034,4.0,1,[1283],one_led_group,1.3389304992001037,4,2.220446049250313e-16,True,True,1.3389304992001037,1.3389304992001037
2858,Tm5a,1.9612495117437174,83.0,1,[1284],one_led_group,1.7147685991856045,92,0.24648091255811289,False,False,1.7147685991856045,1.7147685991856045
2859,Tm5a,1.5267440333051947,18.0,1,[1285],one_led_group,1.526744033305195,18,2.220446049250313e-16,True,True,1.526744033305195,1.526744033305195
2860,Tm5a,2.3020353119885373,22.0,1,[1286],one_led_group,1.8742564536702349,25,0.4277788583183024,False,False,1.8742564536702349,1.8742564536702349
2861,Tm5a,1.4342547603107505,23.0,1,[1287],one_led_group,1.0284787573408372,28,0.40577600296991334,False,False,1.0284787573408372,1.0284787573408372
2862,Tm5a,1.876691931839367,36.0,1,[1288],one_led_group,1.8766919318393671,36,2.220446049250313e-16,True,True,1.8766919318393671,1.8766919318393671
2863,Tm5a,0.881613708119348,1.0,1,[1289],one_led_group,0.881613708119348,1,0.0,True,True,0.881613708119348,0.881613708119348
2864,Tm5a,1.7810952460637548,9.0,1,[1292],one_led_group,1.7810952460637546,9,2.220446049250313e-16,True,True,1.7810952460637546,1.7810952460637546
2865,Tm5a,1.5141854333926992,12.0,1,[1293],one_led_group,0.8243243083265557,16,0.6898611250661435,False,False,0.8243243083265557,0.8243243083265557
2866,Tm5a,1.174835907539963,3.0,1,[1294],one_led_group,1.1748359075399633,3,2.220446049250313e-16,True,True,1.1748359075399633,1.1748359075399633
2867,Tm5a,2.126888688658834,5.0,1,[1295],one_led_group,2.126888688658833,5,8.881784197001252e-16,True,True,2.126888688658833,2.126888688658833
2868,Tm5a,1.5282028182251557,13.0,1,[1296],one_led_group,1.528202818225156,13,2.220446049250313e-16,True,True,1.528202818225156,1.528202818225156
2869,Tm5a,1.409431401727639,13.0,1,[1297],one_led_group,1.3386619416357892,14,0.07076946009184981,False,False,1.3386619416357892,1.3386619416357892
2870,Tm5a,1.5266785291263882,5.0,1,[1298],one_led_group,1.526678529126388,5,2.220446049250313e-16,True,True,1.526678529126388,1.526678529126388
2871,Tm5a,1.70944488119258,8.0,1,[1299],one_led_group,1.7094448811925802,8,2.220446049250313e-16,True,True,1.7094448811925802,1.7094448811925802
2872,Tm5a,3.059516144995064,8.0,1,[1300],one_led_group,3.059516144995064,8,0.0,True,True,3.059516144995064,3.059516144995064
2873,Tm5a,1.846733261211846,5.0,1,[1301],one_led_group,1.8467332612118466,5,6.661338147750939e-16,True,True,1.8467332612118466,1.8467332612118466
2874,Tm5a,1.8725297769248483,9.0,1,[1302],one_led_group,1.8725297769248483,9,0.0,True,True,1.8725297769248483,1.8725297769248483
2875,Tm5a,1.9640234339382758,7.0,1,[1303],one_led_group,1.7952626504916425,8,0.16876078344663337,False,False,1.7952626504916425,1.7952626504916425
2876,Tm5a,3.122637084597275,5.0,1,[1304],one_led_group,3.122637084597275,5,0.0,True,True,3.122637084597275,3.122637084597275
2877,Tm5a,1.898164489300241,43.0,1,[1305],one_led_group,1.4066973238379623,50,0.49146716546227864,False,False,1.4066973238379623,1.4066973238379623
2878,Tm5a,1.3898442907794781,24.0,1,[1307],one_led_group,1.1985295228551391,26,0.191314767924339,False,False,1.1985295228551391,1.1985295228551391
2879,Tm5a,2.5351935449109475,5.0,1,[1308],one_led_group,1.6223930836139946,7,0.9128004612969529,False,False,1.6223930836139946,1.6223930836139946
2880,Tm5a,1.8485300666153937,81.0,1,[1309],one_led_group,1.6062088900170242,89,0.2423211765983695,False,False,1.6062088900170242,1.6062088900170242
2881,Tm5a,1.4034700630811554,9.0,1,[1310],one_led_group,1.4034700630811554,9,0.0,True,True,1.4034700630811554,1.4034700630811554
2882,Tm5a,2.16096908833472,14.0,1,[1311],one_led_group,1.2199872125469566,18,0.9409818757877635,False,False,1.2199872125469566,1.2199872125469566
2883,Tm5a,1.2265603107294767,20.0,1,[1313],one_led_group,0.8359467079123609,24,0.39061360281711577,False,False,0.8359467079123609,0.8359467079123609
2884,Tm5a,0.9855618141968394,13.0,1,[1314],one_led_group,1.075100135997448,14,0.0895383218006085,False,False,1.075100135997448,1.075100135997448
2885,Tm5a,2.272324468094831,16.0,1,[1315],one_led_group,2.1952659996697563,17,0.0770584684250748,False,False,2.1952659996697563,2.1952659996697563
2886,Tm5a,1.7325194368149253,29.0,1,[1316],one_led_group,1.40897032052781,33,0.32354911628711536,False,False,1.40897032052781,1.40897032052781
2887,Tm5b,0.051732237675342,19.0,1,[1317],one_led_group,0.05173223767534198,19,2.0816681711721685e-17,True,True,0.05173223767534198,0.05173223767534198
2888,Tm5b,0.24307780030858034,4.0,1,[1318],one_led_group,0.19760558641655235,5,0.04547221389202799,False,False,0.19760558641655235,0.19760558641655235
2889,Tm5b,0.5940583216528647,2.0,1,[1319],one_led_group,0.594058321652865,2,3.3306690738754696e-16,True,True,0.594058321652865,0.594058321652865
2890,Tm5b,0.20879501798633843,50.0,1,[1320],one_led_group,0.2087950179863384,50,2.7755575615628914e-17,True,True,0.2087950179863384,0.2087950179863384
2891,Tm5b,-0.013029268482044434,8.0,1,[1321],one_led_group,-0.041677505837036444,11,0.028648237354992008,False,False,-0.041677505837036444,-0.041677505837036444
2892,Tm5b,0.472060997690653,34.0,1,[1322],one_led_group,0.42810624797204666,39,0.043954749718606356,False,False,0.42810624797204666,0.42810624797204666
2893,Tm5b,0.16951867440250498,13.0,1,[1323],one_led_group,0.5011101471674939,19,0.3315914727649889,False,False,0.5011101471674939,0.5011101471674939
2894,Tm5b,1.0017978219064958,17.0,1,[1324],one_led_group,1.0017978219064958,17,0.0,True,True,1.0017978219064958,1.0017978219064958
2895,Tm5b,-0.31265451455662063,7.0,1,[1325],one_led_group,0.08894429806011488,17,0.4015988126167355,False,False,0.08894429806011488,0.08894429806011488
2896,Tm5b,2.38114760212634,4.0,1,[1326],one_led_group,1.703622985506882,5,0.6775246166194577,False,False,1.703622985506882,1.703622985506882
2897,Tm5b,2.197329729416188,19.0,1,[1327],one_led_group,2.1973297294161886,19,4.440892098500626e-16,True,True,2.1973297294161886,2.1973297294161886
2898,Tm5b,0.16656187052457963,8.0,1,[1328],one_led_group,0.1200385767561559,11,0.046523293768423735,False,False,0.1200385767561559,0.1200385767561559
2899,Tm5b,1.2714563822604086,13.0,1,[1329],one_led_group,0.27151492780615805,25,0.9999414544542505,False,False,0.27151492780615805,0.27151492780615805
2900,Tm5b,-2.3101720209146386,1.0,1,[1330],one_led_group,-0.5623295462279605,2,1.747842474686678,False,False,-0.5623295462279605,-0.5623295462279605
2901,Tm5b,1.2810151478976908,13.0,1,[1331],one_led_group,0.9135191864741407,24,0.3674959614235501,False,False,0.9135191864741407,0.9135191864741407
2902,Tm5b,-0.2078086699358919,1.0,1,[1332],one_led_group,-0.2078086699358921,1,1.942890293094024e-16,True,True,-0.2078086699358921,-0.2078086699358921
2903,Tm5b,0.6487022711597892,9.0,1,[1333],one_led_group,0.6659062044355686,10,0.017203933275779404,False,False,0.6659062044355686,0.6659062044355686
2904,Tm5b,2.163431613150336,3.0,1,[1334],one_led_group,1.6398763116212878,4,0.5235553015290482,False,False,1.6398763116212878,1.6398763116212878
2905,Tm5b,1.6324584211214594,2.0,1,[1335],one_led_group,1.3470499149745716,3,0.28540850614688784,False,False,1.3470499149745716,1.3470499149745716
2906,Tm5b,-1.533753047797255,7.0,1,[1336],one_led_group,0.2742048851238053,17,1.8079579329210602,False,False,0.2742048851238053,0.2742048851238053
2907,Tm5b,2.114919659811627,5.0,1,[1337],one_led_group,2.114919659811626,5,8.881784197001252e-16,True,True,2.114919659811626,2.114919659811626
2908,Tm5b,0.43824883596788383,69.0,1,[1338],one_led_group,0.43824883596788383,69,0.0,True,True,0.43824883596788383,0.43824883596788383
2909,Tm5b,0.8867783823108292,8.0,1,[1339],one_led_group,0.4331880219219201,11,0.4535903603889091,False,False,0.4331880219219201,0.4331880219219201
2910,Tm5b,0.7492795401545214,1.0,1,[1340],one_led_group,0.7492795401545211,1,2.220446049250313e-16,True,True,0.7492795401545211,0.7492795401545211
2911,Tm5b,0.41892224251692217,35.0,1,[1341],one_led_group,0.2569142535166333,38,0.1620079890002889,False,False,0.2569142535166333,0.2569142535166333
2912,Tm5b,0.5606678575409949,10.0,1,[1342],one_led_group,0.560667857540995,10,1.1102230246251565e-16,True,True,0.560667857540995,0.560667857540995
2913,Tm5b,0.9753734191473598,32.0,1,[1343],one_led_group,0.8637544029274197,35,0.11161901621994008,False,False,0.8637544029274197,0.8637544029274197
2914,Tm5b,-0.564149745912671,9.0,1,[1344],one_led_group,0.04390342560346306,19,0.608053171516134,False,False,0.04390342560346306,0.04390342560346306
2915,Tm5b,0.41396832743264167,9.0,1,[1345],one_led_group,0.3103979189565094,10,0.10357040847613225,False,False,0.3103979189565094,0.3103979189565094
2916,Tm5b,0.756455000779954,16.0,1,[1346],one_led_group,0.5048387752613694,27,0.25161622551858454,False,False,0.5048387752613694,0.5048387752613694
2917,Tm5b,0.6065601296113167,9.0,1,[1347],one_led_group,0.4297088388673586,10,0.17685129074395806,False,False,0.4297088388673586,0.4297088388673586
2918,Tm5b,0.19072757041939994,33.0,1,[1348],one_led_group,0.19072757041939997,33,2.7755575615628914e-17,True,True,0.19072757041939997,0.19072757041939997
2919,Tm5b,0.3076931057983785,49.0,1,[1349],one_led_group,0.30769310579837855,49,5.551115123125783e-17,True,True,0.30769310579837855,0.30769310579837855
2920,Tm5b,0.6585415614457074,2.0,1,[1350],one_led_group,0.46221830615323684,3,0.19632325529247058,False,False,0.46221830615323684,0.46221830615323684
2921,Tm5b,0.49253752227264896,58.0,1,[1351],one_led_group,0.4652995123391549,63,0.027238009933494067,False,False,0.4652995123391549,0.4652995123391549
2922,Tm5b,2.1160393248727334,41.0,1,[1352],one_led_group,2.1160393248727334,41,0.0,True,True,2.1160393248727334,2.1160393248727334
2923,Tm5b,1.3460154264686663,1.0,1,[1353],one_led_group,1.3460154264686666,1,2.220446049250313e-16,True,True,1.3460154264686666,1.3460154264686666
2924,Tm5b,-0.38825197199439404,2.0,1,[1354],one_led_group,-0.19587777385158003,3,0.192374198142814,False,False,-0.19587777385158003,-0.19587777385158003
