condition,receiver,kind,envelope,accepted,before,after
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 207, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 207, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,f4035c98619d96a8735e7a3b7e779f271ff8fe8c0471565829c0b4ee0ab8e7ac,481a33b631ffd48f0f13e27cb47e912ff914d1a6629a3f56dcd870a1c41e3ca7
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 208, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 208, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,481a33b631ffd48f0f13e27cb47e912ff914d1a6629a3f56dcd870a1c41e3ca7,a4d3eb665e2359f77c05ba6270352a7e8c80573b1e5947950d9e1c357aca045f
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 209, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 209, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,a4d3eb665e2359f77c05ba6270352a7e8c80573b1e5947950d9e1c357aca045f,2efc29921ee4667347045cdce830671711e8ff501209ddff3a535bec7b57bff0
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 210, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 210, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,2efc29921ee4667347045cdce830671711e8ff501209ddff3a535bec7b57bff0,e3031c509f03a67ff0d22ec4e93d75518e0f86b5956832d60efc62410e6fe02a
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 211, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 211, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,e3031c509f03a67ff0d22ec4e93d75518e0f86b5956832d60efc62410e6fe02a,b1b37439e8884170d83c22b619af4b785151b2e2e63422f2c9d9653d0d76950d
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 212, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 212, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,b1b37439e8884170d83c22b619af4b785151b2e2e63422f2c9d9653d0d76950d,66389621f38f63b3115519a2c0689e5e26934ce8e20755e696eca910fa29c6b8
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 213, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 213, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,66389621f38f63b3115519a2c0689e5e26934ce8e20755e696eca910fa29c6b8,76ac6ff7ea249f6f2a89e17534d909bf7131a70e1c473afb558e00de4018ce1e
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 214, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 214, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,76ac6ff7ea249f6f2a89e17534d909bf7131a70e1c473afb558e00de4018ce1e,fd8cefd648443efe5e68bb1ab91f1f299183b9b783dcafd29bba88383bdc596d
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 215, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 215, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,fd8cefd648443efe5e68bb1ab91f1f299183b9b783dcafd29bba88383bdc596d,3a81654f7129fe96544ccbc06dc81dcdf277b427ed1f65d48f6e0e35bb08257f
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 216, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 216, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,3a81654f7129fe96544ccbc06dc81dcdf277b427ed1f65d48f6e0e35bb08257f,56c68ab56c39fc93d81a00bae5701541b4a3c1bef8cce8a93dbf009c1588d8e5
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 217, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 217, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,56c68ab56c39fc93d81a00bae5701541b4a3c1bef8cce8a93dbf009c1588d8e5,7eb9db2a11c5bc7b474a441412de937b8b1256733ce725cab293594e8a9a462c
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 218, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 218, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,7eb9db2a11c5bc7b474a441412de937b8b1256733ce725cab293594e8a9a462c,2d2c4471eb9b9a571be9ba75d6172f689accca83508f7b5135b225f0b75ac181
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 219, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 219, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,2d2c4471eb9b9a571be9ba75d6172f689accca83508f7b5135b225f0b75ac181,b7194a55e56a11d4f5332cc9e04f7730aa40a961c55c6fce433bd4f4a2ac2924
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 220, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 220, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,b7194a55e56a11d4f5332cc9e04f7730aa40a961c55c6fce433bd4f4a2ac2924,c4c169c14345a322a6ffee50619c137a789c3de39b0493d9b90506b1f2051fff
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 221, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 221, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,c4c169c14345a322a6ffee50619c137a789c3de39b0493d9b90506b1f2051fff,1e2dbf6195948451edbea4e14c5b388bbe634bfcc05717ba9c44f039b346849d
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 222, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 222, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,1e2dbf6195948451edbea4e14c5b388bbe634bfcc05717ba9c44f039b346849d,932232ba47914b3c9a4ebef25affb06d975057a7a9ee652f4eab2e5d447afaab
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 223, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 223, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,932232ba47914b3c9a4ebef25affb06d975057a7a9ee652f4eab2e5d447afaab,eeb97c946fa7a4ffaf9be4a0361db9568f602b1ddba3e044e98f7745fe0d8bd5
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 224, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 224, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,eeb97c946fa7a4ffaf9be4a0361db9568f602b1ddba3e044e98f7745fe0d8bd5,e6435f1e144a2711b95923b92d070cadb058457f67052127f4b9735f0ea9d9f4
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 225, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 225, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,e6435f1e144a2711b95923b92d070cadb058457f67052127f4b9735f0ea9d9f4,f172d148421adb0614d166a3ff1bdd8243480a9373990bd230a0fdca7ec4dc78
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 226, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 226, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,f172d148421adb0614d166a3ff1bdd8243480a9373990bd230a0fdca7ec4dc78,d0509c89ac5ca3e5cea62d6d4d24ba0eb777205ae5200a9f2542941293786e9f
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 227, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 227, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,d0509c89ac5ca3e5cea62d6d4d24ba0eb777205ae5200a9f2542941293786e9f,423e239d87d4e209dcf5b922f45d2641e2b7fd71dab354287fa51849a514c61a
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 228, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 228, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,423e239d87d4e209dcf5b922f45d2641e2b7fd71dab354287fa51849a514c61a,36b5298dbba61c13f41105b9ec47c18dcd833cd5364ceba9a3a570e3feafc45a
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 229, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 229, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,36b5298dbba61c13f41105b9ec47c18dcd833cd5364ceba9a3a570e3feafc45a,dead00510225a03518657fc64346bbe7bb875b723581afe1620b2002bd1f5863
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 230, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 230, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,dead00510225a03518657fc64346bbe7bb875b723581afe1620b2002bd1f5863,e0010d8c5d5283ce8abff29a52d01c074c1286e22a0f3405fa9ee79345ff95bd
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 231, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 231, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,e0010d8c5d5283ce8abff29a52d01c074c1286e22a0f3405fa9ee79345ff95bd,fb64f6acb3199137ecb93ac5ac8b50b4b9d4b5c081c0494489d434fb4c518baa
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 232, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 232, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,fb64f6acb3199137ecb93ac5ac8b50b4b9d4b5c081c0494489d434fb4c518baa,7f75059136228af308f16b12306f500b5532a6a4aa567ee0f29a8d1f5caf4093
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 233, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 233, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,7f75059136228af308f16b12306f500b5532a6a4aa567ee0f29a8d1f5caf4093,17c5a2b7d4f35179695660aa45483d47b0195d6e53f6a9c5213298c979aae6b9
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 234, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 234, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,17c5a2b7d4f35179695660aa45483d47b0195d6e53f6a9c5213298c979aae6b9,77a7277fefa2bfbf94c6faaacb97b226ca426eb1f055276294f6965ce4a78d13
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 235, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 235, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,77a7277fefa2bfbf94c6faaacb97b226ca426eb1f055276294f6965ce4a78d13,938ae2ecd1f0295ceb6a675753793c5b51173f25ab4c2a4e8e0ac35bc64769e5
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 236, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 236, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,938ae2ecd1f0295ceb6a675753793c5b51173f25ab4c2a4e8e0ac35bc64769e5,a2b44cf1f6a28b2336f24c3cb560ba080f752f30e9a0b4e1792aac25429dd8e6
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 237, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 237, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,a2b44cf1f6a28b2336f24c3cb560ba080f752f30e9a0b4e1792aac25429dd8e6,3526840f207985e64b21e5b71fea6fe677ce8285839bbd7a0093caf633a455aa
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 238, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 238, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,3526840f207985e64b21e5b71fea6fe677ce8285839bbd7a0093caf633a455aa,dbed862430c36e77df93b20abeaf5a34f25f25da346ec96d5abfb0f297e47226
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 239, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 239, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,dbed862430c36e77df93b20abeaf5a34f25f25da346ec96d5abfb0f297e47226,37ccfb78d22924c55a3d2d841fff2bfc1668caa5def544c313bc69dfb89b1e05
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 240, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 240, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,37ccfb78d22924c55a3d2d841fff2bfc1668caa5def544c313bc69dfb89b1e05,5d3886ac4a2215ce7da1859b82d787dab52f4d6f41935b5e3e3830a0d1979800
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 241, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 241, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,5d3886ac4a2215ce7da1859b82d787dab52f4d6f41935b5e3e3830a0d1979800,26c64b51da378793bc13be640b68f78d6e309e94bfdc3f1a27535b1867663239
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 242, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 242, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,26c64b51da378793bc13be640b68f78d6e309e94bfdc3f1a27535b1867663239,83969f01ab353c69185c239306efa26be24ff6939a1bcb5ed374d7c9c9a1c90b
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 243, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 243, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,83969f01ab353c69185c239306efa26be24ff6939a1bcb5ed374d7c9c9a1c90b,51d561c907971ce8037e57a937ad2b297bdc583e2ace91a01a43c9bf94078509
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 244, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
s2202-b48-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 244, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,51d561c907971ce8037e57a937ad2b297bdc583e2ace91a01a43c9bf94078509,362c9388500fd10a8a565693f80923be37e24da27e1de7a603af71072f4e90c5
s2202-b48-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 245, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020,7bcdcf74591ed392363a23601188b6426d170ed791f0a92067c836bcd8ad2020
