parameters,modules,protocol,context,cell,title,odor,stage,nativeFigure,native,local,errorHz
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,0,3,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,0,4,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,0,5,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,1,0,april-3modules-attractive.fig,8.452033193768223,8.452033193768223,0.0
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,1,1,april-3modules-attractive.fig,6.753503299955831,8.899999999999999,2.1464967000441675
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,1,2,april-3modules-attractive.fig,7.542682227356668,8.899999999999999,1.3573177726433308
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,1,3,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,1,4,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
March 2023,3,figure_5c_script,0,4,MBON-\alpha2sc,1,5,april-3modules-attractive.fig,8.899999999999999,8.899999999999999,0.0
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,0,0,april-3modules-attractive.fig,14.531713112850106,14.531713112850106,0.0
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,0,1,april-3modules-attractive.fig,2.444303694075959,3.149236082497728,0.7049323884217689
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,0,2,april-3modules-attractive.fig,-7.809575504729207,-11.03240246564297,-3.222826960913764
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,0,3,april-3modules-attractive.fig,-4.6780162586415495,-8.071155816446765,-3.393139557805216
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,0,4,april-3modules-attractive.fig,8.878504830954409,7.863376633563888,-1.0151281973905206
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,0,5,april-3modules-attractive.fig,13.434840334028223,12.767051651824858,-0.6677886822033656
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,1,0,april-3modules-attractive.fig,14.531713112850106,14.531713112850106,0.0
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,1,1,april-3modules-attractive.fig,12.970037304420622,17.111955162890442,4.141917858469821
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,1,2,april-3modules-attractive.fig,16.214690997945176,19.96,3.7453090020548245
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,1,3,april-3modules-attractive.fig,19.96,19.96,0.0
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,1,4,april-3modules-attractive.fig,19.96,19.96,0.0
March 2023,3,figure_5c_script,0,5,MBON-\alpha3,1,5,april-3modules-attractive.fig,19.96,19.96,0.0
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,0,0,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,0,1,april-3modules-repulsive.fig,2.2158437585224466,2.7787692748682415,0.5629255163457949
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,0,2,april-3modules-repulsive.fig,2.434182789996066,3.052187991439234,0.6180052014431676
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,0,3,april-3modules-repulsive.fig,4.045271413065434,4.118410339158889,0.0731389260934554
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,0,4,april-3modules-repulsive.fig,3.726437891466734,3.729057505315564,0.002619613848830138
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,0,5,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,1,0,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,1,1,april-3modules-repulsive.fig,1.530694658438212,2.005219876383376,0.474525217945164
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,1,2,april-3modules-repulsive.fig,1.5369490905285006,2.0261991587972346,0.48925006826873396
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,1,3,april-3modules-repulsive.fig,3.7587296277289797,3.7660710481228317,0.007341420393851994
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,1,4,april-3modules-repulsive.fig,3.7179696403826403,3.718613840740345,0.0006442003577045163
March 2023,3,figure_5c_script,1,0,DAN-\gamma1pedc,1,5,april-3modules-repulsive.fig,3.712322602999974,3.712322602999974,0.0
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,0,0,april-3modules-repulsive.fig,2.233236853685896,2.233236853685896,0.0
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,0,1,april-3modules-repulsive.fig,2.5025591556346374,3.020101267141443,0.5175421115068057
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,0,2,april-3modules-repulsive.fig,2.703680405528713,3.1413145165822196,0.43763411105350647
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,0,3,april-3modules-repulsive.fig,1.6560455160046117,1.607182340178745,-0.048863175825866634
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,0,4,april-3modules-repulsive.fig,1.6439665488216804,1.5752649125127918,-0.06870163630888859
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,0,5,april-3modules-repulsive.fig,1.5926164691346538,1.5757682042265904,-0.01684826490806346
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,1,0,april-3modules-repulsive.fig,2.233236853685896,2.233236853685896,0.0
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,1,1,april-3modules-repulsive.fig,0.8355824076508855,1.0641358375320797,0.2285534298811942
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,1,2,april-3modules-repulsive.fig,0.7465915694833354,0.9370499130203279,0.19045834353699254
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,1,3,april-3modules-repulsive.fig,1.5577797650797467,1.479867871525018,-0.07791189355472872
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,1,4,april-3modules-repulsive.fig,1.88261519470832,1.86375136995694,-0.018863824751380154
March 2023,3,figure_5c_script,1,1,DAN-\alpha'2\alpha2,1,5,april-3modules-repulsive.fig,1.7620145721147968,1.7622699510640056,0.00025537894920879545
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,0,0,april-3modules-repulsive.fig,3.5804984307050383,3.5804984307050383,0.0
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,0,1,april-3modules-repulsive.fig,8.610251528136853,10.465110264235381,1.854858736098528
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,0,2,april-3modules-repulsive.fig,10.82094261233711,13.207281605671188,2.3863389933340784
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,0,3,april-3modules-repulsive.fig,7.0740444867151115,7.934847475857918,0.8608029891428064
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,0,4,april-3modules-repulsive.fig,3.7219313798175033,3.7480343149240394,0.02610293510653605
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,0,5,april-3modules-repulsive.fig,3.580498387874366,3.5804983851629384,-2.7114275269468635e-09
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,1,0,april-3modules-repulsive.fig,3.5804984307050383,3.5804984307050383,0.0
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,1,1,april-3modules-repulsive.fig,2.817968092853534,3.59831398175328,0.7803458888997463
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,1,2,april-3modules-repulsive.fig,2.9181637058639485,3.8271704913634754,0.909006785499527
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,1,3,april-3modules-repulsive.fig,4.226322686566892,4.43567769847523,0.20935501190833783
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,1,4,april-3modules-repulsive.fig,3.6375882525867755,3.644016434096372,0.006428181509596342
March 2023,3,figure_5c_script,1,2,DAN-\alpha3,1,5,april-3modules-repulsive.fig,3.5804984090916054,3.580498408379732,-7.11873227032811e-10
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,0,april-3modules-repulsive.fig,22.616771718430968,22.616771718430968,0.0
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,1,april-3modules-repulsive.fig,-9.663867648278423,-10.928963021117703,-1.26509537283928
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,2,april-3modules-repulsive.fig,-15.49092422156896,-18.132224180067922,-2.641299958498962
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,3,april-3modules-repulsive.fig,13.292900307986237,10.910586763475834,-2.382313544510403
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,4,april-3modules-repulsive.fig,22.24537473091931,22.176967807261192,-0.06840692365811663
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,5,april-3modules-repulsive.fig,22.616771718430968,22.616771718430968,0.0
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,0,april-3modules-repulsive.fig,22.616771718430968,22.616771718430968,0.0
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,1,april-3modules-repulsive.fig,4.524594070607634,6.26090964474821,1.7363155741405762
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,2,april-3modules-repulsive.fig,4.225740701866826,5.642180935798095,1.4164402339312687
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,3,april-3modules-repulsive.fig,20.748624526805088,20.069524824663013,-0.679099702142075
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,4,april-3modules-repulsive.fig,22.46637295183114,22.44951815772992,-0.016854794101220705
March 2023,3,figure_5c_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,5,april-3modules-repulsive.fig,22.616771718430968,22.616771718430968,0.0
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,0,0,april-3modules-repulsive.fig,8.452033193768223,8.452033193768223,0.0
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,0,1,april-3modules-repulsive.fig,4.683382783548268,5.516035295317641,0.832652511769373
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,0,2,april-3modules-repulsive.fig,3.1843061604744207,2.826581455779932,-0.3577247046944887
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,0,3,april-3modules-repulsive.fig,0.3043025880200467,-1.096151120606331,-1.4004537086263777
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,0,4,april-3modules-repulsive.fig,4.464836654559431,3.987797191519128,-0.47703946304030254
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,0,5,april-3modules-repulsive.fig,4.31211521388143,4.203235701919525,-0.1088795119619057
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,1,0,april-3modules-repulsive.fig,8.452033193768223,8.452033193768223,0.0
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,1,1,april-3modules-repulsive.fig,1.292681348281219,1.6105121154443118,0.3178307671630929
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,1,2,april-3modules-repulsive.fig,0.5923091189046552,0.5001984641413006,-0.09211065476335456
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,1,3,april-3modules-repulsive.fig,3.276843564708324,2.514044983439689,-0.7627985812686351
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,1,4,april-3modules-repulsive.fig,6.113909717023288,5.98386266930688,-0.13004704771640796
March 2023,3,figure_5c_script,1,4,MBON-\alpha2sc,1,5,april-3modules-repulsive.fig,5.406826323921223,5.408476674002191,0.0016503500809683658
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,0,0,april-3modules-repulsive.fig,14.531713112850106,14.531713112850106,0.0
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,0,1,april-3modules-repulsive.fig,-11.2,-11.2,0.0
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,0,2,april-3modules-repulsive.fig,-11.2,-11.2,0.0
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,0,3,april-3modules-repulsive.fig,-11.2,-11.2,0.0
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,0,4,april-3modules-repulsive.fig,-4.277625711066305,-7.051381498988048,-2.7737557879217434
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,0,5,april-3modules-repulsive.fig,-1.8235481175721695,-3.0121314330255213,-1.1885833154533518
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,1,0,april-3modules-repulsive.fig,14.531713112850106,14.531713112850106,0.0
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,1,1,april-3modules-repulsive.fig,-1.5448412808169714,-2.0443115797070153,-0.4994702988900439
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,1,2,april-3modules-repulsive.fig,-5.019009670364469,-7.911457243497537,-2.892447573133068
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,1,3,april-3modules-repulsive.fig,-1.1196690463373926,-4.513069309658869,-3.3934002633214764
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,1,4,april-3modules-repulsive.fig,7.997196265791043,7.2357597136505625,-0.7614365521404807
March 2023,3,figure_5c_script,1,5,MBON-\alpha3,1,5,april-3modules-repulsive.fig,7.234540077752946,6.892246522768843,-0.34229355498410285
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,0,0,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,0,1,april-2modules-attractive.fig,-0.6574804263468176,-0.6574804263468176,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,0,2,april-2modules-attractive.fig,-0.4533955857795998,-0.4533955857795998,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,0,3,april-2modules-attractive.fig,-2.3456263849871477,-2.3456263849871477,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,0,4,april-2modules-attractive.fig,-2.541561177945393,-2.541561177945393,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,0,5,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,1,0,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,1,1,april-2modules-attractive.fig,-1.1298914244592726,-1.1298914244592726,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,1,2,april-2modules-attractive.fig,-1.1382259702802997,-1.1382259702802997,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,1,3,april-2modules-attractive.fig,-2.575659766194519,-2.575659766194519,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,1,4,april-2modules-attractive.fig,-2.5466902864538916,-2.5466902864538916,0.0
April 2024,2,fitting_script,0,0,DAN-\gamma1pedc,1,5,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,0,0,april-2modules-attractive.fig,-4.204290686779414,-4.204290686779414,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,0,1,april-2modules-attractive.fig,2.437716751615849,2.437716751615849,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,0,2,april-2modules-attractive.fig,4.362452932373708,4.362452932373708,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,0,3,april-2modules-attractive.fig,-2.3764790974549026,-2.3764790974549026,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,0,4,april-2modules-attractive.fig,-4.181488472029563,-4.181488472029563,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,0,5,april-2modules-attractive.fig,-4.204290689698767,-4.204290689698767,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,1,0,april-2modules-attractive.fig,-4.204290686779414,-4.204290686779414,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,1,1,april-2modules-attractive.fig,-2.709886214072296,-2.709886214072296,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,1,2,april-2modules-attractive.fig,-2.8073467951788027,-2.8073467951788027,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,1,3,april-2modules-attractive.fig,-4.567575874044748,-4.567575874044748,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,1,4,april-2modules-attractive.fig,-4.230292854475729,-4.230292854475729,0.0
April 2024,2,fitting_script,0,2,DAN-\alpha3,1,5,april-2modules-attractive.fig,-4.204290675953047,-4.204290675953047,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,0,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,1,april-2modules-attractive.fig,-2.57436975457982,-2.57436975457982,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,2,april-2modules-attractive.fig,-8.081114138569049,-8.081114138569049,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,3,april-2modules-attractive.fig,16.85652833775113,16.85652833775113,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,4,april-2modules-attractive.fig,22.042562292285865,22.042562292285865,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,0,5,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,0,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,1,april-2modules-attractive.fig,11.80051159380102,11.80051159380102,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,2,april-2modules-attractive.fig,12.069745203981817,12.069745203981817,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,3,april-2modules-attractive.fig,23.114319114071435,23.114319114071435,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,4,april-2modules-attractive.fig,22.18197379884623,22.18197379884623,0.0
April 2024,2,fitting_script,0,3,MBON-\gamma1pedc>\alpha/\beta,1,5,april-2modules-attractive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,0,0,april-2modules-attractive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,0,1,april-2modules-attractive.fig,2.578845977829541,2.578845977829541,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,0,2,april-2modules-attractive.fig,-8.49319795336224,-8.49319795336224,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,0,3,april-2modules-attractive.fig,-4.829495731825139,-4.829495731825139,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,0,4,april-2modules-attractive.fig,8.976466286245664,8.976466286245664,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,0,5,april-2modules-attractive.fig,13.333427724246896,13.333427724246896,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,1,0,april-2modules-attractive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,1,1,april-2modules-attractive.fig,13.802939146007688,13.802939146007688,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,1,2,april-2modules-attractive.fig,17.613634348666054,17.613634348666054,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,1,3,april-2modules-attractive.fig,19.96,19.96,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,1,4,april-2modules-attractive.fig,19.96,19.96,0.0
April 2024,2,fitting_script,0,5,MBON-\alpha3,1,5,april-2modules-attractive.fig,19.96,19.96,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,0,0,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,0,1,april-2modules-repulsive.fig,2.3126668906426735,2.3126668906426735,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,0,2,april-2modules-repulsive.fig,2.5394452720929026,2.5394452720929026,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,0,3,april-2modules-repulsive.fig,3.9320608375800172,3.9320608375800172,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,0,4,april-2modules-repulsive.fig,3.66621676411304,3.66621676411304,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,0,5,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,1,0,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,1,1,april-2modules-repulsive.fig,1.624330634225702,1.624330634225702,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,1,2,april-2modules-repulsive.fig,1.6363123678740759,1.6363123678740759,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,1,3,april-2modules-repulsive.fig,3.702765567562878,3.702765567562878,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,1,4,april-2modules-repulsive.fig,3.6611190762437658,3.6611190762437658,0.0
April 2024,2,fitting_script,1,0,DAN-\gamma1pedc,1,5,april-2modules-repulsive.fig,3.657218037273171,3.657218037273171,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,0,0,april-2modules-repulsive.fig,3.434047927041533,3.434047927041533,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,0,1,april-2modules-repulsive.fig,8.372852078592224,8.372852078592224,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,0,2,april-2modules-repulsive.fig,10.557603567919799,10.5576035679198,1.7763568394002505e-15
April 2024,2,fitting_script,1,2,DAN-\alpha3,0,3,april-2modules-repulsive.fig,6.142564051577703,6.142564051577703,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,0,4,april-2modules-repulsive.fig,3.5199575854396086,3.5199575854396086,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,0,5,april-2modules-repulsive.fig,3.4340478921950846,3.4340478921950846,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,1,0,april-2modules-repulsive.fig,3.434047927041533,3.434047927041533,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,1,1,april-2modules-repulsive.fig,2.8464446312301765,2.8464446312301765,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,1,2,april-2modules-repulsive.fig,2.988922996933902,2.988922996933902,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,1,3,april-2modules-repulsive.fig,3.9643724847768764,3.9643724847768764,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,1,4,april-2modules-repulsive.fig,3.4714523657828824,3.4714523657828824,0.0
April 2024,2,fitting_script,1,2,DAN-\alpha3,1,5,april-2modules-repulsive.fig,3.434047911547607,3.434047911547607,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,0,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,1,april-2modules-repulsive.fig,-10.044749363694887,-10.044749363694887,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,2,april-2modules-repulsive.fig,-16.312961672800455,-16.312961672800462,-7.105427357601002e-15
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,3,april-2modules-repulsive.fig,14.275831275822242,14.275831275822242,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,4,april-2modules-repulsive.fig,21.862095058042456,21.862095058042456,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,0,5,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,0,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,1,april-2modules-repulsive.fig,4.700387827799261,4.700387827799261,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,2,april-2modules-repulsive.fig,4.264421754979409,4.264421754979409,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,3,april-2modules-repulsive.fig,20.49425927334056,20.49425927334056,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,4,april-2modules-repulsive.fig,22.00065192427727,22.00065192427727,0.0
April 2024,2,fitting_script,1,3,MBON-\gamma1pedc>\alpha/\beta,1,5,april-2modules-repulsive.fig,22.107789526857758,22.107789526857758,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,0,0,april-2modules-repulsive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,0,1,april-2modules-repulsive.fig,-11.2,-11.2,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,0,2,april-2modules-repulsive.fig,-11.2,-11.2,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,0,3,april-2modules-repulsive.fig,-11.2,-11.2,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,0,4,april-2modules-repulsive.fig,-4.41917582247407,-4.41917582247408,-9.769962616701378e-15
April 2024,2,fitting_script,1,5,MBON-\alpha3,0,5,april-2modules-repulsive.fig,-2.0580699902057233,-2.0580699902057287,-5.329070518200751e-15
April 2024,2,fitting_script,1,5,MBON-\alpha3,1,0,april-2modules-repulsive.fig,14.740796773154848,14.740796773154848,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,1,1,april-2modules-repulsive.fig,-1.4975417799085733,-1.4975417799085733,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,1,2,april-2modules-repulsive.fig,-5.675757207743388,-5.675757207743388,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,1,3,april-2modules-repulsive.fig,-1.542169465270863,-1.542169465270863,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,1,4,april-2modules-repulsive.fig,7.992749599615625,7.992749599615625,0.0
April 2024,2,fitting_script,1,5,MBON-\alpha3,1,5,april-2modules-repulsive.fig,7.271444700500002,7.271444700500002,0.0
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,0,0,april-2modules-attractive.fig,-2.5439767068497874,-2.5439767068497874,0.0
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,0,1,april-2modules-attractive.fig,-0.6574804263468176,-0.8725607989531305,-0.21508037260631296
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,0,2,april-2modules-attractive.fig,-0.4533955857795998,-0.6469466280918896,-0.1935510423122898
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,0,3,april-2modules-attractive.fig,-2.3456263849871477,-2.2976079040549,0.0480184809322477
April 2024,2,figure_5c_script,0,0,DAN-\gamma1pedc,0,4,april-2modules-attractive.fig,-2.541561177945393,-2.5406153068509116,0.0009458710944811877
